company,rankWithinCompany,libraryId,advertiser,started,adLink,screenshot,searchQuery,copy
Spacious Planners Pte. Ltd.,6,1614839883082104,Spacious Planners,7 May 2026,https://www.facebook.com/ads/library/?id=1614839883082104,ad_screenshots/Spacious_Planners_Pte_Ltd_1614839883082104_capture_timeout.svg,Spacious Planners . .,"Ready for a Home Tour? ✨ Step inside our latest completed project at Clavon Residences, a modern sanctuary where every corner is designed for style and function. Watch the full tour now!"
Spacious Planners Pte. Ltd.,7,3530255680456934,Spacious Planners,7 May 2026,https://www.facebook.com/ads/library/?id=3530255680456934,ad_screenshots/Spacious_Planners_Pte_Ltd_3530255680456934_capture_timeout.svg,Spacious Planners . .,"Thinking about renovating your condo in 2026? The earlier you start planning, the better your outcome. Most families who come to us wish they'd started the conversation sooner. Spacious Planners offers a complimentary first consultation — no commitment, no pressure. Just honest planning from a team that's been doing this for 22 years. Browse our condo projects and start your journey today."
Spacious Planners Pte. Ltd.,8,996751192692027,Spacious Planners,7 May 2026,https://www.facebook.com/ads/library/?id=996751192692027,ad_screenshots/Spacious_Planners_Pte_Ltd_996751192692027_capture_timeout.svg,Spacious Planners . .,No visible primary ad copy found on the Ads Library detail page.
Spacious Planners Pte. Ltd.,9,1876718892957140,Spacious Planners,7 May 2026,https://www.facebook.com/ads/library/?id=1876718892957140,ad_screenshots/Spacious_Planners_Pte_Ltd_1876718892957140_capture_timeout.svg,Spacious Planners . .,"Get ready to fall in love with Japandi style! 🏠 Our latest renovation combines a stunning living hall, kitchen & laundry area for the ultimate open-plan experience. Ready to renovate your dream home? Let's chat! ✨"
Yang's Inspiration Design,1,914933928095187,Yang's Inspiration Design,2 Mar 2026,https://www.facebook.com/ads/library/?id=914933928095187,ad_screenshots/Yang_s_Inspiration_Design_914933928095187.png,advertiser:@yangsinspirationdesign,No visible primary ad copy found on the Ads Library detail page.
AC Vision Design,1,2622597784863841,AC Vision Design Pte Ltd,16 Apr 2026,https://www.facebook.com/ads/library/?id=2622597784863841,ad_screenshots/AC_Vision_Design_2622597784863841.png,advertiser:@acvisiondesign,想做设计，但又想赚钱？ 这个机会你一定要看看 👇 Sales Designer 销售设计师 招募中 不需要经验，我们提供完整培训 从零开始，也能一步步带你上手 如果你想要的是： ✔ 会设计 + 会赚钱 ✔ 有团队带，不怕不会 ✔ 收入有突破空间 那这个职位，很适合你 💰 收入：$6000 – $8000 📍 工作地点：新加坡 🌏 开放申请：新加坡 & 马来西亚 机会不多，错过就没了 👉 现在就WhatsApp 了解更多
AC Vision Design,2,1262494499425426,AC Vision Design Pte Ltd,6 May 2026,https://www.facebook.com/ads/library/?id=1262494499425426,ad_screenshots/AC_Vision_Design_1262494499425426.png,advertiser:@acvisiondesign,No visible primary ad copy found on the Ads Library detail page.
AC Vision Design,3,1972774603445697,AC Vision Design Pte Ltd,7 May 2026,https://www.facebook.com/ads/library/?id=1972774603445697,ad_screenshots/AC_Vision_Design_1972774603445697.png,advertiser:@acvisiondesign,No visible primary ad copy found on the Ads Library detail page.
Image Creative Design,1,1937765037136826,Image Creative Design Pte Ltd,21 Jan 2026,https://www.facebook.com/ads/library/?id=1937765037136826,ad_screenshots/Image_Creative_Design_1937765037136826.png,advertiser:@imagecreativedesign,"🏠 Renovating your home and worried about engaging an inexperienced ID? Afraid of budget overruns, poor workmanship, hidden costs and reno delays? At Image Creative Design, we guarantee that none of these will happen. ✅ Bespoke personalised designs ✅ Functional & beautiful interiors ✅ Experienced & responsible interior designers Click below to start building your dream home stress free with us today!"
Image Creative Design,2,1348861973526916,Image Creative Design Pte Ltd,16 Sep 2025,https://www.facebook.com/ads/library/?id=1348861973526916,ad_screenshots/Image_Creative_Design_1348861973526916.png,advertiser:@imagecreativedesign,"🏠 Renovating your home and worried about engaging an inexperienced ID? Afraid of budget overruns, poor workmanship, hidden costs and reno delays? At Image Creative Design, we guarantee that none of these will happen. ✅ Bespoke personalised designs ✅ Functional & beautiful interiors ✅ Experienced & responsible interior designers PLUS we're giving away $30,000 to one lucky homeowner who renovate with us in 2025! Click below to start building your dream home stress free with us today!"
Image Creative Design,3,2413165042536321,Image Creative Design Pte Ltd,21 Apr 2026,https://www.facebook.com/ads/library/?id=2413165042536321,ad_screenshots/Image_Creative_Design_2413165042536321.png,advertiser:@imagecreativedesign,"🏠 Renovating your first home and worried about engaging an inexperienced ID? Afraid of budget overruns, poor workmanship, hidden costs and reno delays? At Image Creative Design, we guarantee that none of these will happen. ✅ Bespoke personalised designs ✅ Functional & beautiful interiors ✅ Experienced & responsible interior designers Click below to start building your dream home stress free with us today!"
Image Creative Design,4,1315113460273412,Image Creative Design Pte Ltd,16 Sep 2025,https://www.facebook.com/ads/library/?id=1315113460273412,ad_screenshots/Image_Creative_Design_1315113460273412.png,advertiser:@imagecreativedesign,"🏠 Renovating your home and worried about engaging an inexperienced ID? Afraid of budget overruns, poor workmanship, hidden costs and reno delays? At Image Creative Design, we guarantee that none of these will happen. ✅ Bespoke personalised designs ✅ Functional & beautiful interiors ✅ Experienced & responsible interior designers PLUS we're giving away $30,000 to one lucky homeowner who renovate with us in 2025! Click below to start building your dream home stress free with us today!"
Image Creative Design,5,999098892546558,Image Creative Design Pte Ltd,21 Apr 2026,https://www.facebook.com/ads/library/?id=999098892546558,ad_screenshots/Image_Creative_Design_999098892546558_capture_timeout.svg,advertiser:@imagecreativedesign,"🏠 Renovating your first home and worried about engaging an inexperienced ID? Afraid of budget overruns, poor workmanship, hidden costs and reno delays? At Image Creative Design, we guarantee that none of these will happen. ✅ Bespoke personalised designs ✅ Functional & beautiful interiors ✅ Experienced & responsible interior designers Click below to start building your dream home stress free with us today!"
Image Creative Design,6,951782491000859,Image Creative Design Pte Ltd,21 Apr 2026,https://www.facebook.com/ads/library/?id=951782491000859,ad_screenshots/Image_Creative_Design_951782491000859.png,advertiser:@imagecreativedesign,"🏠 Renovating your first home and worried about engaging an inexperienced ID? Afraid of budget overruns, poor workmanship, hidden costs and reno delays? At Image Creative Design, we guarantee that none of these will happen. ✅ Bespoke personalised designs ✅ Functional & beautiful interiors ✅ Experienced & responsible interior designers Click below to start building your dream home stress free with us today!"
Image Creative Design,7,1675070056831297,Image Creative Design Pte Ltd,22 Apr 2026,https://www.facebook.com/ads/library/?id=1675070056831297,ad_screenshots/Image_Creative_Design_1675070056831297.png,advertiser:@imagecreativedesign,"🏠 Renovating your first home and worried about engaging an inexperienced ID? Afraid of budget overruns, poor workmanship, hidden costs and reno delays? At Image Creative Design, we guarantee that none of these will happen. ✅ Bespoke personalised designs ✅ Functional & beautiful interiors ✅ Experienced & responsible interior designers Click below to start building your dream home stress free with us today!"
SG INTERIOR DESIGN,1,2124422871462348,SG Interior Design,6 May 2026,https://www.facebook.com/ads/library/?id=2124422871462348,ad_screenshots/SG_INTERIOR_DESIGN_2124422871462348_advertiser_fallback.svg,advertiser:SG INTERIOR DESIGN,"🏡 SGI Open House 2026 is here! 🌟 Exclusive discounts up to 4% off your renovation 🛍️ Special merchant discounts and much more! Limited slots — RSVP now!
🏡 SGI Open House 2026 is here!
🌟 Exclusive discounts up to 4% off your renovation
🛍️ Special merchant discounts and much more!
Limited slots — RSVP now!"
Design 4 Space Pte Ltd (Paya Lebar),1,1438038034649001,Design 4 Space Interior Design 四维空间,2 Mar 2026,https://www.facebook.com/ads/library/?id=1438038034649001,ad_screenshots/Design_4_Space_Pte_Ltd_Paya_Lebar_1438038034649001_advertiser_fallback.svg,advertiser:Design 4 Space,"""The renovation turned out better than we ever imagined."" Most renovations go wrong because designers jump straight into visuals — without understanding who they’re designing for. At Design 4 Space, that’s never the case. For Shermin, the process starts with listening. She studies your lifestyle, habits, routines — even the things you don’t realise matter — and turns them into design decisions that actually make sense. The result? A space that looks good, lives even better, and feels unmistakably yours. Work with someone who gets it right, from day one. Book your free consultation with Design 4 Space today.
""The renovation turned out better than we ever imagined.""
Most renovations go wrong because designers jump straight into visuals — without understanding who they’re designing for.
At Design 4 Space, that’s never the case.
For Shermin, the process starts with listening. She studies your lifestyle, habits, routines — even the things you don’t realise matter — and turns them into design decisions that actually make sense.
The result? A space that looks good, lives even better, and feels unmistakably yours.
Work with someone who gets it right, from day one.
Book your free consultation with Design 4 Space today."
Design 4 Space Pte Ltd (Paya Lebar),2,2009889563268592,Design 4 Space Interior Design 四维空间,31 Mar 2026,https://www.facebook.com/ads/library/?id=2009889563268592,ad_screenshots/Design_4_Space_Pte_Ltd_Paya_Lebar_2009889563268592_advertiser_fallback.svg,advertiser:Design 4 Space,"Get a Free Design Proposal On Your FIRST Meeting! 🎨 No vague consultations. No empty talk. At Design 4 Space, our expert designers will prepare a real design proposal for your home on your very first meeting — for free. With 3 showrooms across Singapore, we are always within reach! 📍 Want to see what exciting ideas our designers can come up with for your home? 🤔 Click 'Learn More' to consulting our expert designers today!
Get a Free Design Proposal On Your FIRST Meeting! 🎨
No vague consultations. No empty talk.
At Design 4 Space, our expert designers will prepare a real design proposal for your home on your very first meeting — for free.
With 3 showrooms across Singapore, we are always within reach! 📍
Want to see what exciting ideas our designers can come up with for your home? 🤔
Click 'Learn More' to consulting our expert designers today!"
Design 4 Space Pte Ltd (Paya Lebar),3,3925115874292114,Design 4 Space Interior Design 四维空间,30 Mar 2026,https://www.facebook.com/ads/library/?id=3925115874292114,ad_screenshots/Design_4_Space_Pte_Ltd_Paya_Lebar_3925115874292114_advertiser_fallback.svg,advertiser:Design 4 Space,"Get a Free Design Proposal On Your FIRST Meeting! 🎨 No vague consultations. No empty talk. At Design 4 Space, our expert designers will prepare a real design proposal for your home on your very first meeting — for free. With 3 showrooms across Singapore, we are always within reach! 📍 Want to see what exciting ideas our designers can come up with for your home? 🤔 Click 'Learn More' to consulting our expert designers today!
Get a Free Design Proposal On Your FIRST Meeting! 🎨
No vague consultations. No empty talk.
At Design 4 Space, our expert designers will prepare a real design proposal for your home on your very first meeting — for free.
With 3 showrooms across Singapore, we are always within reach! 📍
Want to see what exciting ideas our designers can come up with for your home? 🤔
Click 'Learn More' to consulting our expert designers today!"
Design 4 Space Pte Ltd (Paya Lebar),4,820712871057539,Design 4 Space Interior Design 四维空间,27 Mar 2026,https://www.facebook.com/ads/library/?id=820712871057539,ad_screenshots/Design_4_Space_Pte_Ltd_Paya_Lebar_820712871057539_advertiser_fallback.svg,advertiser:Design 4 Space,"Get a Free Design Proposal On Your FIRST Meeting! 🎨 No vague consultations. No empty talk. At Design 4 Space, our expert designers will prepare a real design proposal for your home on your very first meeting — for free. With 3 showrooms across Singapore, we are always within reach! 📍 Want to see what exciting ideas our designers can come up with for your home? 🤔 Click 'Learn More' to consulting our expert designers today!
Get a Free Design Proposal On Your FIRST Meeting! 🎨
No vague consultations. No empty talk.
At Design 4 Space, our expert designers will prepare a real design proposal for your home on your very first meeting — for free.
With 3 showrooms across Singapore, we are always within reach! 📍
Want to see what exciting ideas our designers can come up with for your home? 🤔
Click 'Learn More' to consulting our expert designers today!"
Design 4 Space Pte Ltd (Paya Lebar),5,2626793427698084,Design 4 Space Interior Design 四维空间,2 Mar 2026,https://www.facebook.com/ads/library/?id=2626793427698084,ad_screenshots/Design_4_Space_Pte_Ltd_Paya_Lebar_2626793427698084_advertiser_fallback.svg,advertiser:Design 4 Space,"After renovating more than 10,000 homes in Singapore, we’ve learnt this 1 simple thing 👇
Homeowners want reliability, not surprises.
At Design4Space, our focus is straightforward:
✅ Practical layouts that fit real lifestyle needs
✅ Quality materials that last for years
✅ Clear communication at every stage
✅ Workmanship that holds up long after handover
✅ Designers who listen, not just propose
No over-promising.
No cutting corners.
No leaving you to figure things out on your own.
👉Plus, for a limited time only, we are offering a free upgrade to Ecoply, the lowest formaldehyde plywood in Singapore to homeowners.
Your home is a long-term investment, and you deserve a team that treats it like one.
If you want a renovation that’s well-designed, well-built, and worry-free, our designers are ready to help.
Meta © 2026 |"
Comfort Home Interior,1,999060539216494,Comfort Home Interior,28 Apr 2026,https://www.facebook.com/ads/library/?id=999060539216494,ad_screenshots/Comfort_Home_Interior_999060539216494_advertiser_fallback.svg,advertiser:Comfort Home Interior,Wondering how to make your home feel more like you? Our team loves helping homeowners create spaces that are both beautiful and comfortable.
Comfort Home Interior,2,1470044227905029,Comfort Home Interior,19 Apr 2026,https://www.facebook.com/ads/library/?id=1470044227905029,ad_screenshots/Comfort_Home_Interior_1470044227905029_advertiser_fallback.svg,advertiser:Comfort Home Interior,Wondering how to make your home feel more like you? Our team loves helping homeowners create spaces that are both beautiful and comfortable.
Comfort Home Interior,3,3066425807080518,Comfort Home Interior,28 Apr 2026,https://www.facebook.com/ads/library/?id=3066425807080518,ad_screenshots/Comfort_Home_Interior_3066425807080518_advertiser_fallback.svg,advertiser:Comfort Home Interior,Wondering how to make your home feel more like you? Our team loves helping homeowners create spaces that are both beautiful and comfortable.
Comfort Home Interior,4,2262359427840254,Comfort Home Interior,4 May 2026,https://www.facebook.com/ads/library/?id=2262359427840254,ad_screenshots/Comfort_Home_Interior_2262359427840254_advertiser_fallback.svg,advertiser:Comfort Home Interior,"We work closely with homeowners to bring their ideas to life, creating spaces that are practical and personal. Let’s explore your vision together."
Comfort Home Interior,5,953763717248233,Comfort Home Interior,29 Apr 2026,https://www.facebook.com/ads/library/?id=953763717248233,ad_screenshots/Comfort_Home_Interior_953763717248233_advertiser_fallback.svg,advertiser:Comfort Home Interior,Wondering how to make your home feel more like you? Our team loves helping homeowners create spaces that are both beautiful and comfortable.
Comfort Home Interior,6,1192998456172678,Comfort Home Interior,4 May 2026,https://www.facebook.com/ads/library/?id=1192998456172678,ad_screenshots/Comfort_Home_Interior_1192998456172678_advertiser_fallback.svg,advertiser:Comfort Home Interior,"We work closely with homeowners to bring their ideas to life, creating spaces that are practical and personal. Let’s explore your vision together."
Comfort Home Interior,7,982137450954585,Comfort Home Interior,4 May 2026,https://www.facebook.com/ads/library/?id=982137450954585,ad_screenshots/Comfort_Home_Interior_982137450954585_advertiser_fallback.svg,advertiser:Comfort Home Interior,"We work closely with homeowners to bring their ideas to life, creating spaces that are practical and personal. Let’s explore your vision together."
Comfort Home Interior,8,1916989492318241,Comfort Home Interior,4 May 2026,https://www.facebook.com/ads/library/?id=1916989492318241,ad_screenshots/Comfort_Home_Interior_1916989492318241_advertiser_fallback.svg,advertiser:Comfort Home Interior,"We work closely with homeowners to bring their ideas to life, creating spaces that are practical and personal. Let’s explore your vision together."
Comfort Home Interior,9,2015301036004975,Comfort Home Interior,4 May 2026,https://www.facebook.com/ads/library/?id=2015301036004975,ad_screenshots/Comfort_Home_Interior_2015301036004975_advertiser_fallback.svg,advertiser:Comfort Home Interior,"We work closely with homeowners to bring their ideas to life, creating spaces that are practical and personal. Let’s explore your vision together."
Comfort Home Interior,10,26678795868470900,Comfort Home Interior,28 Apr 2026,https://www.facebook.com/ads/library/?id=26678795868470900,ad_screenshots/Comfort_Home_Interior_26678795868470900_advertiser_fallback.svg,advertiser:Comfort Home Interior,Wondering how to make your home feel more like you? Our team loves helping homeowners create spaces that are both beautiful and comfortable.
Empyrean Design Studio,1,882690210867236,Empyrean Design Studio,29 Dec 2025,https://www.facebook.com/ads/library/?id=882690210867236,ad_screenshots/Empyrean_Design_Studio_882690210867236_advertiser_fallback.svg,advertiser:Empyrean Design Studio,"Renovation budget under $40k?
""Sorry, your budget is too low for what you want..."" 😤Heard this before? We call BS.
At Empyrean Design Studio, we DON'T:
❌ Judge you based on budget size
❌ Push you to unnecessary upgrades
❌ Give you ""2nd class"" service for smaller budgets
What you GET regardless of budget:
✅ Same 5-star personalised service
✅ Full transparency - itemised quotations
✅ Same warranty coverage & protection
✅ Full customisation options
✅ Value-for-money material recommendations
Our promise:
We work WITH your budget, not against it.
→ Smart material choices that look expensive
→ Strategic planning to maximise every dollar
→ No hidden costs or surprise charges
→ Honest advice on what matters most
Your dream home doesn't need a dream budget. Just the right partner.
Click below to book a free design consultation and let's build your dream home together!"
Empyrean Design Studio,2,1561187291737281,Empyrean Design Studio,15 Dec 2025,https://www.facebook.com/ads/library/?id=1561187291737281,ad_screenshots/Empyrean_Design_Studio_1561187291737281_advertiser_fallback.svg,advertiser:Empyrean Design Studio,"Disappearing contractors. Budgets that double overnight. Projects that drag on for months.
If you're planning a renovation, these nightmares have probably kept you up at night.
Here's what makes us different: After 10,000 completed projects, we've seen every way a renovation can go wrong. So we built our entire process around making sure it doesn't happen to you.
✅ Fixed Pricing - Your quote is your final number. No surprise costs.
✅ In-House Contractors - No delays. No excuses. Just results.
✅ Premium Materials Only - Up to 5 years warranty. We never cut corners.
✅ CASETrust Accredited - Legally bound to honour our commitments to you.
Your home renovation should be exciting, not terrifying. You deserve to sleep well at night knowing you chose a team that's done this successfully thousands of times before.
Ready for a renovation experience without the nightmares? Click below to get your free design consultation with our team now!"
Empyrean Design Studio,3,2119964958810257,Empyrean Design Studio,15 Dec 2025,https://www.facebook.com/ads/library/?id=2119964958810257,ad_screenshots/Empyrean_Design_Studio_2119964958810257_advertiser_fallback.svg,advertiser:Empyrean Design Studio,"Want a home that's aesthetic AND functional? That doesn't blow your budget or drag on for months?
I know - it sounds impossible, right?
You've probably been told to ""pick two"" - beautiful, functional, on budget, on time. Like you can't have them all.
But what if I told you that after completing over 10,000 projects, we've delivered every single time?
🏡 Instagram-worthy design that also hides all the family chaos
💰 Premium materials within real-world budgets - transparent pricing upfront, zero surprise costs
⏰ CASETrust accredited = zero delays - when we say 8 weeks, you can book that housewarming party for week 9
Your home should work as hard as it looks good.
Beautiful spaces that actually make your daily life easier, delivered on time and on budget.
That's not a dream. That's what we do every day.
No more choosing between form and function. No more ""we'll figure out the budget later"" anxiety. No more wondering when your project will actually finish.
Just gorgeous, practical spaces delivered exactly when promised, at exactly the price we quoted.
Ready to have it all? Click below to get your free design consultation with our team now!"
Empyrean Design Studio,4,2240908079646188,Empyrean Design Studio,6 Apr 2026,https://www.facebook.com/ads/library/?id=2240908079646188,ad_screenshots/Empyrean_Design_Studio_2240908079646188_advertiser_fallback.svg,advertiser:Empyrean Design Studio,"Ready to grow your design career without giving up a stable income? Empyrean Design Studio is hiring Interior Designers with a compensation model that's first of its kind in Singapore — a fixed salary plus commission on every project you close. No more pure-commission stress. No more income uncertainty. Just great design work, backed by a team that feels like family. Whether you're experienced or hungry to learn, if you've got the eye and the drive, we want to hear from you. Apply today and join one of SG's fastest-growing design teams.
Ready to grow your design career without giving up a stable income?
Empyrean Design Studio is hiring Interior Designers with a compensation model that's first of its kind in Singapore — a fixed salary plus commission on every project you close.
No more pure-commission stress. No more income uncertainty. Just great design work, backed by a team that feels like family.
Whether you're experienced or hungry to learn, if you've got the eye and the drive, we want to hear from you.
Apply today and join one of SG's fastest-growing design teams."
Empyrean Design Studio,5,1585370042627153,Empyrean Design Studio,15 Dec 2025,https://www.facebook.com/ads/library/?id=1585370042627153,ad_screenshots/Empyrean_Design_Studio_1585370042627153_advertiser_fallback.svg,advertiser:Empyrean Design Studio,"Planning a renovation? Stop.
Before you sign with anyone, let me show you the red flags that could cost you thousands - and months of your life.
🚩 Red Flag #1: Endless Delays
If they can't give you a firm timeline, or they're already making excuses before starting? Run.
At Empyrean Design, we've completed thousands of projects with zero delays. Zero.
🚩 Red Flag #2: Budgets That Overshoot
""Oh, we forgot to mention..."" sound familiar?
We're CASETrust accredited with transparent pricing. Your quote is your final price, legally protected.
🚩 Red Flag #3: Inexperienced Interior Designers
Anyone can call themselves an ID.
Our designers are qualified professionals with portfolios full of successful projects, trusted by local celebrities and hundreds of satisfied families.
🚩 Red Flag #4: IDs Who Ghost You Mid-Project
This one breaks my heart. You're trying to reach them, contractors are asking questions, and suddenly... silence.
We assign dedicated project coordinators who communicate every step of the way.
🚩 Red Flag #5: Contractors Messing Up Your Vision
Poor workmanship. Wrong materials. Corners cut when you're not looking.
We use only in-house, licensed contractors and back everything with up to 5 years warranty.
Your renovation budget and timeline are precious. Don't let red flag companies waste either one.
Ready to work with a team that's eliminated every red flag? Click below to get your free design consultation with our team now!"
Empyrean Design Studio,6,1515623276395456,Empyrean Design Studio,15 Dec 2025,https://www.facebook.com/ads/library/?id=1515623276395456,ad_screenshots/Empyrean_Design_Studio_1515623276395456_advertiser_fallback.svg,advertiser:Empyrean Design Studio,"Want a home that makes you smile every time you walk through the door?
Your home should work with YOUR lifestyle. Reflect YOUR personality. Tell YOUR story.
At Empyrean Design, we don't just ask what you like - we listen to how you actually live.
Do you host dinner parties or prefer quiet evenings in? Are you a morning coffee person or a late-night reader? Do you need a home office that actually works, or a kids' play area that contains the chaos?
10,000 projects completed. Hundreds of 5-star reviews. Every single home completely unique.
Because you're not everyone else - why should your home be?
Yes, we're CASETrust accredited. Yes, we use premium materials, stick to timelines, and offer transparent pricing. The foundation matters.
But what we're really creating? A space that's authentically, beautifully YOU.
No cookie-cutter designs. No ""this is what's trending"" pressure. Just a home that feels like it was made for exactly how you live.
Ready to create a home that's as unique as your story? Click below to get your free design consultation with our team now!"
Ft2 (Ubi) Interior Design (By Appointment Only),1,1899781437367094,Ft2id,19 Mar 2026,https://www.facebook.com/ads/library/?id=1899781437367094,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_1899781437367094_advertiser_fallback.svg,advertiser:@ft2_sg,"See your home in 3D before you commit. Get a whole-house preview, refine the design, then decide with confidence. Claim your free 3D today and make the right choice for your renovation."
Ft2 (Ubi) Interior Design (By Appointment Only),2,1226450209569436,Ft2id,16 Apr 2026,https://www.facebook.com/ads/library/?id=1226450209569436,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_1226450209569436_advertiser_fallback.svg,advertiser:@ft2_sg,"See your home in 3D before you commit. Get a whole-house preview, refine the design, then decide with confidence. Claim your free 3D today and make the right choice for your renovation."
Ft2 (Ubi) Interior Design (By Appointment Only),3,2416867198739173,Ft2id,6 May 2026,https://www.facebook.com/ads/library/?id=2416867198739173,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_2416867198739173_advertiser_fallback.svg,advertiser:@ft2_sg,"Interior designers deserve better support. At FT2 Interior, we provide high quality organic leads that are filtered for you. No more chasing portal leads that go nowhere. Our designers enjoy up to 90 percent commission and an instant 50 percent payout the moment a deal is signed. Focus on your designs while we handle the rest. Apply today to join our growing team. Please note that this position is currently restricted to local applicants (SC/PR) and Malaysians.
Interior designers deserve better support. At FT2 Interior, we provide high quality organic leads that are filtered for you.
No more chasing portal leads that go nowhere. Our designers enjoy up to 90 percent commission and an instant 50 percent payout the moment a deal is signed.
Focus on your designs while we handle the rest. Apply today to join our growing team.
Please note that this position is currently restricted to local applicants (SC/PR) and Malaysians."
Ft2 (Ubi) Interior Design (By Appointment Only),4,1977434739866153,Ft2id,11 Apr 2026,https://www.facebook.com/ads/library/?id=1977434739866153,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_1977434739866153_advertiser_fallback.svg,advertiser:@ft2_sg,"Sign kontrak? Bayar deposit? Baru tengok design? TAK, dekat FT2 kita tak buat macam tu. Kebanyakan firma bermula dengan tanda harga, tapi kami mulakan dengan visi anda. Kami percaya anda berhak melihat hasil akhir sebelum keluar satu sen pun. Dapatkan reka bentuk 3D penuh satu rumah dan alami sendiri susun atur serta bahan melalui 720 VR kami—semuanya tanpa sebarang deposit. Jangan sekadar bayangkan, jom lihat sendiri! Klik link di bawah untuk tuntut 3D PERCUMA anda hari ini.
Sign kontrak? Bayar deposit? Baru tengok design? TAK, dekat FT2 kita tak buat macam tu.
Kebanyakan firma bermula dengan tanda harga, tapi kami mulakan dengan visi anda. Kami percaya anda berhak melihat hasil akhir sebelum keluar satu sen pun. Dapatkan reka bentuk 3D penuh satu rumah dan alami sendiri susun atur serta bahan melalui 720 VR kami—semuanya tanpa sebarang deposit.
Jangan sekadar bayangkan, jom lihat sendiri! Klik link di bawah untuk tuntut 3D PERCUMA anda hari ini."
Ft2 (Ubi) Interior Design (By Appointment Only),5,1793481104959993,Ft2id,11 Apr 2026,https://www.facebook.com/ads/library/?id=1793481104959993,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_1793481104959993_advertiser_fallback.svg,advertiser:@ft2_sg,"Sign kontrak? Bayar deposit? Baru tengok design? TAK, dekat FT2 kita tak buat macam tu. Kebanyakan firma bermula dengan tanda harga, tapi kami mulakan dengan visi anda. Kami percaya anda berhak melihat hasil akhir sebelum keluar satu sen pun. Dapatkan reka bentuk 3D penuh satu rumah dan alami sendiri susun atur serta bahan melalui 720 VR kami—semuanya tanpa sebarang deposit. Jangan sekadar bayangkan, jom lihat sendiri! Klik link di bawah untuk tuntut 3D PERCUMA anda hari ini.
Sign kontrak? Bayar deposit? Baru tengok design? TAK, dekat FT2 kita tak buat macam tu.
Kebanyakan firma bermula dengan tanda harga, tapi kami mulakan dengan visi anda. Kami percaya anda berhak melihat hasil akhir sebelum keluar satu sen pun. Dapatkan reka bentuk 3D penuh satu rumah dan alami sendiri susun atur serta bahan melalui 720 VR kami—semuanya tanpa sebarang deposit.
Jangan sekadar bayangkan, jom lihat sendiri! Klik link di bawah untuk tuntut 3D PERCUMA anda hari ini."
Ft2 (Ubi) Interior Design (By Appointment Only),6,2877368465930318,Ft2id,6 May 2026,https://www.facebook.com/ads/library/?id=2877368465930318,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_2877368465930318_advertiser_fallback.svg,advertiser:@ft2_sg,"Want to see your smart home before you even start the renovation? 📐
Collecting your keys in the next 6 months? Join the FT2 x MÖWE workshop and get a complimentary custom 3D render showing exactly how your smart devices will look inside your design.
Our experienced designers will show you how to map out switch positions and device placements so you get a clean, ""cable-free"" look. Stop guessing and start planning with the experts.
Slots are limited. Comment ""smart"" in the comments to arrange for a workshop slot today!
#ft2interiordesign #interiordesign #homerenovation #smarthome #homeinspiration"
Ft2 (Ubi) Interior Design (By Appointment Only),7,969818992259534,Ft2id,6 May 2026,https://www.facebook.com/ads/library/?id=969818992259534,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_969818992259534_advertiser_fallback.svg,advertiser:@ft2_sg,"室内设计师不仅需要创意，更需要合理的收入保障。 FT2 Interior 为优秀的设计师提供高达 90% 的佣金分成，并推出 DP 佣金方案：一旦合约确认，即可领到 50% 的佣金。 无需等待数月，让您的辛勤付出得到最及时的回报。欢迎经验丰富的 ID 加入我们的精英团队。 此职位目前仅限本地申请人（新加坡公民/永久居民）和马来西亚公民申请。
室内设计师不仅需要创意，更需要合理的收入保障。
FT2 Interior 为优秀的设计师提供高达 90% 的佣金分成，并推出 DP 佣金方案：一旦合约确认，即可领到 50% 的佣金。
无需等待数月，让您的辛勤付出得到最及时的回报。欢迎经验丰富的 ID 加入我们的精英团队。
此职位目前仅限本地申请人（新加坡公民/永久居民）和马来西亚公民申请。"
Ft2 (Ubi) Interior Design (By Appointment Only),8,27352111824376766,Ft2id,9 Apr 2026,https://www.facebook.com/ads/library/?id=27352111824376766,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_27352111824376766_advertiser_fallback.svg,advertiser:@ft2_sg,"See your home in 3D before you commit. Get a whole-house preview, refine the design, then decide with confidence. Claim your free 3D today and make the right choice for your renovation."
Ft2 (Ubi) Interior Design (By Appointment Only),9,1118469360443684,Ft2id,16 Apr 2026,https://www.facebook.com/ads/library/?id=1118469360443684,ad_screenshots/Ft2_Ubi_Interior_Design_By_Appointment_Only_1118469360443684_advertiser_fallback.svg,advertiser:@ft2_sg,"See your home in 3D before you commit. Get a whole-house preview, refine the design, then decide with confidence. Claim your free 3D today and make the right choice for your renovation."
